LABEL,TEXT,URL,EMAIL,PHONE,LABEL_3WAY,is_synthetic,source,clean_text
ham,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...",No,No,No,HAM,False,Dataset_5971_real,"hey ! i want you ! i crave you ! i miss you ! i need you ! i love you, ahmad saeed al hallaq ..."
ham,I'm e person who's doing e sms survey...,No,No,No,HAM,False,Dataset_5971_real,i'm e person who's doing e sms survey...
ham,I could ask carlos if we could get more if anybody else can chip in,No,No,No,HAM,False,Dataset_5971_real,i could ask carlos if we could get more if anybody else can chip in
ham,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,No,No,No,HAM,False,Dataset_5971_real,my love ! how come it took you so long to leave for zaher's? i got your words on ym and was happy to see them but was sad you had left. i miss you
ham,I am late. I will be there by evening,No,No,No,HAM,False,Dataset_5971_real,i am late. i will be there by evening
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",No,No,yes,MARKETING_SPAM,False,Dataset_5971_real,"wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text"
ham,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",No,No,No,HAM,False,Dataset_5971_real,"sir, i need velusamy sir's date of birth and company bank facilities details."
ham,Wake me up at  &lt;#&gt;  am morning:),No,No,No,HAM,False,Dataset_5971_real,wake me up at &lt;#&gt; am morning:)
ham,i want to grasp your pretty booty :),No,No,No,HAM,False,Dataset_5971_real,i want to grasp your pretty booty :)
spam,Money i have won wining number 946 wot do i do next,No,No,No,MARKETING_SPAM,False,Dataset_5971_real,money i have won wining number 946 wot do i do next
ham,Do you work all this week ?,No,No,No,HAM,False,Dataset_5971_real,do you work all this week ?
ham,Chk in ur belovd ms dict,No,No,No,HAM,False,Dataset_5971_real,chk in ur belovd ms dict
ham,Dad went out oredi...,No,No,No,HAM,False,Dataset_5971_real,dad went out oredi...
ham,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,No,No,No,HAM,False,Dataset_5971_real,your gonna have to pick up a $1 burger for yourself on your way home. i can't even move. pain is killing me.
ham,Oops. 4 got that bit.,No,No,No,HAM,False,Dataset_5971_real,oops. 4 got that bit.
ham,S but not able to sleep.,No,No,No,HAM,False,Dataset_5971_real,s but not able to sleep.
ham,Prakesh is there know.,No,No,No,HAM,False,Dataset_5971_real,prakesh is there know.
ham,"Mostly sports type..lyk footbl,crckt..",No,No,No,HAM,False,Dataset_5971_real,"mostly sports type lyk footbl,crckt.."
ham,What's up? Do you want me to come online? If you are free we can talk sometime�,No,No,No,HAM,False,Dataset_5971_real,what's up? do you want me to come online? if you are free we can talk sometime�
ham,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? ",No,No,No,HAM,False,Dataset_5971_real,"did he say how fantastic i am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think i would be the first person 2 die from n v q?"
ham,What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..,No,No,No,HAM,False,Dataset_5971_real,what u mean u almost done? done wif sleeping? but i tot u going to take a nap.. yup i send her liao so i'm picking her up at ard 4 smth lor..
ham,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",No,No,No,HAM,False,Dataset_5971_real,"sorry, my battery died, i can come by but i'm only getting a gram for now, where's your place?"
ham,4 oclock at mine. Just to bash out a flat plan.,No,No,No,HAM,False,Dataset_5971_real,4 oclock at mine. just to bash out a flat plan.
spam,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,No,No,No,MARKETING_SPAM,False,Dataset_5971_real,you can donate £2.50 to unicef's asian tsunami disaster support fund by texting donate to 864233. £2.50 will be added to your next bill
spam,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 ",No,No,No,MARKETING_SPAM,False,Dataset_5971_real,"download as many ringtones as u like no restrictions, 1000s 2 choose. u can even send 2 yr buddys. txt sir to 80082 £3"
ham,Hey we can go jazz power yoga hip hop kb and yogasana,No,No,No,HAM,False,Dataset_5971_real,hey we can go jazz power yoga hip hop kb and yogasana
ham,"Princess, is your kitty shaved or natural?",No,No,No,HAM,False,Dataset_5971_real,"princess, is your kitty shaved or natural?"
Smishing,	Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,yes,No,No,SMISHING,False,Dataset_5971_real,dear voucher holder have your next meal on us. use the following link on your pc 2 enjoy a 2 4 1 dining experience vouch4me com etlp dining asp
ham,So u gonna get deus ex?,No,No,No,HAM,False,Dataset_5971_real,so u gonna get deus ex?
ham,MAYBE IF YOU WOKE UP BEFORE 3 THIS WOULDN'T BE A PROBLEM.,No,No,No,HAM,False,Dataset_5971_real,maybe if you woke up before 3 this wouldn't be a problem.
ham,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,No,No,No,HAM,False,Dataset_5971_real,no i don't have cancer. moms making a big deal out of a regular checkup aka pap smear
ham,"Same, I'm at my great aunts anniversary party in tarpon springs",No,No,No,HAM,False,Dataset_5971_real,"same, i'm at my great aunts anniversary party in tarpon springs"
ham,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,No,No,No,HAM,False,Dataset_5971_real,from someone not to smoke when every time i've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
ham,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",No,No,No,HAM,False,Dataset_5971_real,"sorry i missed you babe. i was up late and slept in. i hope you enjoy your driving lesson, boytoy. i miss you too ... *teasing kiss*"
ham,K do I need a login or anything,No,No,No,HAM,False,Dataset_5971_real,k do i need a login or anything
ham,Host-based IDPS for linux systems.,No,No,No,HAM,False,Dataset_5971_real,host-based idps for linux systems.
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people�",No,No,No,HAM,False,Dataset_5971_real,"say this slowly.? god,i love you &amp; i need you,clean my heart with your blood send this to ten special people�"
ham,I am 6 ft. We will be a good combination!,No,No,No,HAM,False,Dataset_5971_real,i am 6 ft. we will be a good combination!
ham,Hello which the site to download songs its urgent pls,No,No,No,HAM,False,Dataset_5971_real,hello which the site to download songs its urgent pls
ham,Sounds like you have many talents! would you like to go on a dinner date next week?,No,No,No,HAM,False,Dataset_5971_real,sounds like you have many talents! would you like to go on a dinner date next week?
ham,Have you been practising your curtsey?,No,No,No,HAM,False,Dataset_5971_real,have you been practising your curtsey?
ham,Goodnight da thangam I really miss u dear.,No,No,No,HAM,False,Dataset_5971_real,goodnight da thangam i really miss u dear.
ham,2 and half years i missed your friendship:-),No,No,No,HAM,False,Dataset_5971_real,2 and half years i missed your friendship:-)
spam,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,No,yes,yes,MARKETING_SPAM,False,Dataset_5971_real,wow! the boys r back. take that 2007 uk tour. win vip tickets & pre-book with vip club. txt club to 81303. trackmarque ltd info@vipclub4u.
ham,Can u get pic msgs to your phone?,No,No,No,HAM,False,Dataset_5971_real,can u get pic msgs to your phone?
ham,Hey r ü still online? I've finished the formatting...,No,No,No,HAM,False,Dataset_5971_real,hey r ü still online? i've finished the formatting...
ham,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,No,No,No,HAM,False,Dataset_5971_real,yeah if we do have to get a random dude we need to change our info sheets to party &lt;#&gt; /7 never study just to be safe
ham,Ay wana meet on sat?ü wkg on sat?,No,No,No,HAM,False,Dataset_5971_real,ay wana meet on sat?ü wkg on sat?
ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",No,No,No,HAM,False,Dataset_5971_real,"brainless baby doll..:-d;-), vehicle sariyag drive madoke barolla.."
ham,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,No,No,No,HAM,False,Dataset_5971_real,well at this right i'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you
ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,No,No,No,HAM,False,Dataset_5971_real,joy's father is john. then john is the ____ of joy's father. if u ans ths you hav &lt;#&gt; iq. tis s ias question try to answer.
Smishing,	We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,No,No,yes,SMISHING,False,Dataset_5971_real,we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text free camcorder reply or call now phonenumber del thurs
ham,Lol ... I knew that .... I saw him in the dollar store,No,No,No,HAM,False,Dataset_5971_real,lol ... i knew that .... i saw him in the dollar store
ham,I am on the way to tirupur.,No,No,No,HAM,False,Dataset_5971_real,i am on the way to tirupur.
Smishing,Todays Vodafone numbers ending with 4865 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,No,No,yes,SMISHING,False,Dataset_5971_real,todays vodafone numbers ending with 4865 are selected to a receive a £350 award. if your number matches call phonenumber to receive your £350 award.
ham,My uncles in canada...Wish you guys a great semester.,No,No,No,HAM,False,Dataset_5971_real,my uncles in canada wish you guys a great semester.
spam,100 dating service cal;l 09064012103 box334sk38ch,No,No,yes,MARKETING_SPAM,False,Dataset_5971_real,100 dating service cal;l phonenumber box334sk38ch
ham,"Sir, i am waiting for your call.",No,No,No,HAM,False,Dataset_5971_real,"sir, i am waiting for your call."
ham,I don't run away frm u... But it kills me that u don't care enough to stop me�,No,No,No,HAM,False,Dataset_5971_real,i don't run away frm u... but it kills me that u don't care enough to stop me�
ham,"Sir, Waiting for your mail.",No,No,No,HAM,False,Dataset_5971_real,"sir, waiting for your mail."
ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,No,No,No,HAM,False,Dataset_5971_real,hi dear call me its urgnt. i don't know whats your problem. you don't want to work or if you have any other problem at least tell me. wating for your reply.
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake�",No,No,No,HAM,False,Dataset_5971_real,"she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake�"
ham,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!,No,No,No,HAM,False,Dataset_5971_real,we took hooch for a walk toaday and i fell over! splat! grazed my knees and everything! should have stayed at home! see you tomorrow!
ham,Also maaaan are you missing out,No,No,No,HAM,False,Dataset_5971_real,also maaaan are you missing out
ham,Ic. There are a lotta childporn cars then.,No,No,No,HAM,False,Dataset_5971_real,ic. there are a lotta childporn cars then.
ham,I've reached home finally...,No,No,No,HAM,False,Dataset_5971_real,i've reached home finally...
ham,Hey mr whats the name of that bill brison book the one about language and words,No,No,No,HAM,False,Dataset_5971_real,hey mr whats the name of that bill brison book the one about language and words
ham,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,No,No,No,HAM,False,Dataset_5971_real,the world's most happiest frnds never have the same characters... dey just have the best understanding of their differences...
ham,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,No,No,No,HAM,False,Dataset_5971_real,congratulations ore mo owo re wa. enjoy it and i wish you many happy moments to and fro wherever you go
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple,No,No,No,HAM,False,Dataset_5971_real,your opinion about me? 1. over 2. jada 3. kusruthi 4. lovable 5. silent 6. spl character 7. not matured 8. stylish 9. simple
ham,"U so lousy, run already come back then half dead... Hee...",No,No,No,HAM,False,Dataset_5971_real,"u so lousy, run already come back then half dead... hee..."
ham,Pls come quick cant bare this.,No,No,No,HAM,False,Dataset_5971_real,pls come quick cant bare this.
ham,The bus leaves at  &lt;#&gt;,No,No,No,HAM,False,Dataset_5971_real,the bus leaves at &lt;#&gt;
spam,RCT' THNQ Adrian for U text. Rgds Vatian,No,No,No,MARKETING_SPAM,False,Dataset_5971_real,rct' thnq adrian for u text. rgds vatian
ham,I've been searching for the right words to thank you for this brother. I promise i wont take your help for granted and will fulfill my promise. You have been helping at all times.,No,No,No,HAM,False,Dataset_5971_real,i've been searching for the right words to thank you for this brother. i promise i wont take your help for granted and will fulfill my promise. you have been helping at all times.
ham,Ok then i'll let him noe later n ask him call u tmr...,No,No,No,HAM,False,Dataset_5971_real,ok then i'll let him noe later n ask him call u tmr...
Smishing,"Dear PAYTM customer your paytm KYC has been suspended, paytm office PH 6291628992 Account will block within 24 hour. Thank you. PAYTM TEAM",No,No,yes,SMISHING,False,Dataset_5971_real,"dear paytm customer your paytm kyc has been suspended, paytm office ph phonenumber account will block within 24 hour. thank you. paytm team"
ham,Can come my room but cannot come my house cos my house still messy... Haha...,No,No,No,HAM,False,Dataset_5971_real,can come my room but cannot come my house cos my house still messy... haha...
ham,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,No,No,No,HAM,False,Dataset_5971_real,that would be great. we'll be at the guild. could meet on bristol road or somewhere - will get in touch over weekend. our plans take flight! have a good week
Smishing,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, PocketBabe.co.uk 0870241182716 ",No,No,yes,SMISHING,False,Dataset_5971_real,"free2day sexy st george's day pic of jordan!txt pic to 89080 dont miss out, pocketbabe co uk phonenumber"
ham,"Alright, see you in a bit",No,No,No,HAM,False,Dataset_5971_real,"alright, see you in a bit"
ham,What time do u get out?,No,No,No,HAM,False,Dataset_5971_real,what time do u get out?
ham,Yup i'm elaborating on the safety aspects and some other issues..,No,No,No,HAM,False,Dataset_5971_real,yup i'm elaborating on the safety aspects and some other issues..
ham,You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?,No,No,No,HAM,False,Dataset_5971_real,you're not sure that i'm not trying to make xavier smoke because i don't want to smoke after being told i smoke too much?
ham,Or remind me in a few hrs.,No,No,No,HAM,False,Dataset_5971_real,or remind me in a few hrs.
ham,Ok enjoy . R u there in home.,No,No,No,HAM,False,Dataset_5971_real,ok enjoy . r u there in home.
ham,Why i come in between you people,No,No,No,HAM,False,Dataset_5971_real,why i come in between you people
ham,Lol they don't know about my awesome phone. I could click delete right now if I want.,No,No,No,HAM,False,Dataset_5971_real,lol they don't know about my awesome phone. i could click delete right now if i want.
ham,Watching tv lor. Nice one then i like lor.,No,No,No,HAM,False,Dataset_5971_real,watching tv lor. nice one then i like lor.
spam,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",No,No,yes,MARKETING_SPAM,False,Dataset_5971_real,"hungry gay guys feeling hungry and up 4 it, now. call phonenumber just 10p/min. to stop texts call phonenumber (10p/min)"
spam,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,yes,No,No,MARKETING_SPAM,False,Dataset_5971_real,cashbin co uk (get lots of cash this weekend!) cashbin co uk dear welcome to the weekend we have got our biggest and best ever cash give away!! these..
ham,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",No,No,No,HAM,False,Dataset_5971_real,"the affidavit says &lt;#&gt; e twiggs st, division g, courtroom &lt;#&gt; , &lt;time&gt; am. i'll double check and text you again tomorrow"
ham,Going on nothing great.bye,No,No,No,HAM,False,Dataset_5971_real,going on nothing great bye
ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,No,No,No,HAM,False,Dataset_5971_real,aiyar hard 2 type. u later free then tell me then i call n scold n tell u.
Smishing,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum.,No,No,yes,SMISHING,False,Dataset_5971_real,not heard from u4 a while. call 4 rude chat private line phonenumber to cum.
ham,"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8",No,No,No,HAM,False,Dataset_5971_real,"one of best dialogue in cute reltnship..!! ""wen i die, dont come near my body..!! bcoz my hands may not come 2 wipe ur tears off that time..!gud ni8"
ham,K I'll take care of it,No,No,No,HAM,False,Dataset_5971_real,k i'll take care of it
Smishing,"Please call our customer service representative on FREEPHONE 0808 145 5645 between 9am-11pm as you have WON a guaranteed INR 5,00,000 cash  prize!",No,No,yes,SMISHING,False,Dataset_5971_real,"please call our customer service representative on freephone phonenumber between 9am-11pm as you have won a guaranteed inr 5,00,000 cash prize!"
ham,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning,No,No,No,HAM,False,Dataset_5971_real,hi neva worry bout da truth coz the truth will lead me 2 ur heart. its the least a unique person like u deserve. sleep tight or morning
ham,"Oh k...i'm watching here:), I hv been attentive all times",No,No,No,HAM,False,Dataset_5971_real,"oh k...i'm watching here:), i hv been attentive all times"
ham,I think steyn surely get one wicket:),No,No,No,HAM,False,Dataset_5971_real,i think steyn surely get one wicket:)
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Hope u understand...Gud night...",No,No,No,HAM,False,Dataset_5971_real,"living is very simple.. loving is also simple.. laughing is too simple.. winning is tooo simple.. but, being 'simple' is very difficult.. hope u understand gud night..."
ham,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,No,No,No,HAM,False,Dataset_5971_real,life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..
ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,No,No,No,HAM,False,Dataset_5971_real,i realise you are a busy guy and i'm trying not to be a bother. i have to get some exams outta the way and then try the cars. do have a gr8 day
ham,HELLO PEACH! MY CAKE TASTS LUSH!,No,No,No,HAM,False,Dataset_5971_real,hello peach! my cake tasts lush!
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,No,No,yes,MARKETING_SPAM,False,Dataset_5971_real,4mths half price orange line rental & latest camera phones 4 free. had your phone 11mths ? call mobilesdirect free on phonenumber to update now! or2stoptxt
ham,She's borderline but yeah whatever.,No,No,No,HAM,False,Dataset_5971_real,she's borderline but yeah whatever.
ham,Ok. But i finish at 6.,No,No,No,HAM,False,Dataset_5971_real,ok. but i finish at 6.
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,No,No,No,HAM,False,Dataset_5971_real,hurt me... tease me... make me cry... but in the end of my life when i die plz keep one rose on my grave and say stupid i miss u.. have a nice day bslvyl
ham,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.",No,No,No,HAM,False,Dataset_5971_real,"chile, please! it's only a &lt;decimal&gt; hour drive for me. i come down all the time and will be subletting feb-april for audition season."
ham,Ü still attending da talks?,No,No,No,HAM,False,Dataset_5971_real,ü still attending da talks?
ham,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,No,No,No,HAM,False,Dataset_5971_real,i wish things were different. i wonder when i will be able to show you how much i value you. pls continue the brisk walks no drugs without askin me please and find things to laugh about. i love you dearly.
ham,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,No,No,No,HAM,False,Dataset_5971_real,alex knows a guy who sells mids but he's down in south tampa and i don't think i could set it up before like 8
ham,gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number.,No,No,No,HAM,False,Dataset_5971_real,gonna let me know cos comes bak from holiday that day. is coming. don't4get2text me number.
spam,"Plots available at greater noida near pari chowk, regn ok. @ 2600/-per gauge.booking  starts with 30000/-onwards or full down.instalments also.call 9213241451.",No,No,yes,MARKETING_SPAM,False,Dataset_5971_real,"plots available at greater noida near pari chowk, regn ok. @ 2600/-per gauge booking starts with 30000/-onwards or full down instalments also call phonenumber ."
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,yes,No,No,MARKETING_SPAM,False,Dataset_5971_real,get your garden ready for summer with a free selection of summer bulbs and seeds worth £33:50 only with the scotsman this saturday. to stop go2 notxt co uk
ham,Yes da. Any plm at ur office,No,No,No,HAM,False,Dataset_5971_real,yes da. any plm at ur office
ham,Hurry home. Soup is DONE!,No,No,No,HAM,False,Dataset_5971_real,hurry home. soup is done!
ham,Ok u can take me shopping when u get paid =D,No,No,No,HAM,False,Dataset_5971_real,ok u can take me shopping when u get paid =d
ham,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",No,No,No,HAM,False,Dataset_5971_real,"oh really? perform, write a paper, go to a movie and be home by midnight, huh?"
ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,No,No,No,HAM,False,Dataset_5971_real,well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that i'm a weed fiend/make them smoke too much/impede their doing other things so you see how i'm hesitant
spam,"Hottest pics straight to your phone!! See me getting and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",No,No,yes,MARKETING_SPAM,False,Dataset_5971_real,"hottest pics straight to your phone!! see me getting and wanting, just for you xx text pics to 89555 now! txt costs 150p textoperator g696ga 18 xxx"
spam,it to 80488. Your 500 free text messages are valid until 31 December 2005.,No,No,No,MARKETING_SPAM,False,Dataset_5971_real,it to 80488. your 500 free text messages are valid until 31 december 2005.
ham,Thnx dude. u guys out 2nite?,No,No,No,HAM,False,Dataset_5971_real,thnx dude. u guys out 2nite?
ham,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",No,No,No,HAM,False,Dataset_5971_real,"oh, yes, i've just been a little under the weather so i've kind of been coccooning at home"
ham,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,No,No,No,HAM,False,Dataset_5971_real,eek that's a lot of time especially since american pie is like 8 minutes long. i can't stop singing it.
ham,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm ... I love you too, my Lion ... *devouring kiss from across the sea*",No,No,No,HAM,False,Dataset_5971_real,"mmmmm ... it was sooooo good to wake to your words this morning, my love!! mmmm ... i love you too, my lion ... *devouring kiss from across the sea*"
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! TEXT YES for callback, no to remove from records",No,No,No,MARKETING_SPAM,False,Dataset_5971_real,"had your contract mobile 11 mnths? latest motorola, nokia etc. all free! text yes for callback, no to remove from records"
ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa,No,No,No,HAM,False,Dataset_5971_real,for fear of fainting with the of all that housework you just did? quick have a cuppa
ham,Ya just telling abt tht incident..,No,No,No,HAM,False,Dataset_5971_real,ya just telling abt tht incident..
ham,"This is one of the days you have a billion classes, right?",No,No,No,HAM,False,Dataset_5971_real,"this is one of the days you have a billion classes, right?"
ham,Tell your friends what you plan to do on Valentines day,No,No,No,HAM,False,Dataset_5971_real,tell your friends what you plan to do on valentines day
ham,Wat ü doing now?,No,No,No,HAM,False,Dataset_5971_real,wat ü doing now?
ham,If you were/are free i can give. Otherwise nalla adi entey nattil kittum,No,No,No,HAM,False,Dataset_5971_real,if you were/are free i can give. otherwise nalla adi entey nattil kittum
ham,Ok. She'll be ok. I guess,No,No,No,HAM,False,Dataset_5971_real,ok. she'll be ok. i guess
ham,Yar lor... How u noe? U used dat route too?,No,No,No,HAM,False,Dataset_5971_real,yar lor... how u noe? u used dat route too?
ham,"Sorry pa, i dont knw who ru pa?",No,No,No,HAM,False,Dataset_5971_real,"sorry pa, i dont knw who ru pa?"
ham,2mro i am not coming to gym machan. Goodnight.,No,No,No,HAM,False,Dataset_5971_real,2mro i am not coming to gym machan. goodnight.
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. See what happens",No,No,No,HAM,False,Dataset_5971_real,"1) go to write msg 2) put on dictionary mode 3)cover the screen with hand, 4)press &lt;#&gt; . 5)gently remove ur hand.. see what happens"
ham,True. Its easier with her here.,No,No,No,HAM,False,Dataset_5971_real,true. its easier with her here.
Smishing,	Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,No,No,yes,SMISHING,False,Dataset_5971_real,moby pub quiz win a £100 high street prize if u know who the new duchess of cornwall will be? txt her first name to 82277 unsub stop £1. phonenumber sp
ham,Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...,No,No,No,HAM,False,Dataset_5971_real,then ü ask dad to pick ü up lar... ü wan 2 stay until 6 meh...
ham,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,No,No,No,HAM,False,Dataset_5971_real,my sis is catching e show in e afternoon so i'm not watching w her. so c u wan 2 watch today or tmr lor.
ham,Joy's father is John. Then John is the NAME of Joy's father. Sweta,No,No,No,HAM,False,Dataset_5971_real,joy's father is john. then john is the name of joy's father. sweta
ham,Hey... are you going to quit soon? Xuhui and i working till end of the month,No,No,No,HAM,False,Dataset_5971_real,hey... are you going to quit soon? xuhui and i working till end of the month
ham,Onum ela pa. Normal than.,No,No,No,HAM,False,Dataset_5971_real,onum ela pa. normal than.
ham,Carlos'll be here in a minute if you still need to buy,No,No,No,HAM,False,Dataset_5971_real,carlos'll be here in a minute if you still need to buy
ham,So ü'll be submitting da project tmr rite?,No,No,No,HAM,False,Dataset_5971_real,so ü'll be submitting da project tmr rite?
ham,K. Did you call me just now ah?,No,No,No,HAM,False,Dataset_5971_real,k. did you call me just now ah?
Smishing,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. ",No,No,yes,SMISHING,False,Dataset_5971_real,"shop till u drop, is it you, either 10k, 5k, £500 cash or £100 travel voucher, call now, phonenumber ."
spam,"NOIDA Hottest Property On Express Way * Today Homes Ridge Residency at Sec 135 with2,3,4 BHK available in 2370p/sq. fts *For Query call@9250230534",No,No,yes,MARKETING_SPAM,False,Dataset_5971_real,"noida hottest property on express way * today homes ridge residency at sec 135 with2,3,4 bhk available in 2370p/sq. fts *for query call@ phonenumber"
ham,"Ok., is any problem to u frm him? Wats matter?",No,No,No,HAM,False,Dataset_5971_real,"ok., is any problem to u frm him? wats matter?"
ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,No,No,No,HAM,False,Dataset_5971_real,how are u? i have missed u! i havent been up 2 much a bit bored with the holiday want 2 go bak 2 college! sad isnt it?xx
ham,"K, can I pick up another 8th when you're done?",No,No,No,HAM,False,Dataset_5971_real,"k, can i pick up another 8th when you're done?"
