message_id,sender_number,category,message_text,service,is_from_me,timestamp
12370,JK-KOTAKB-S,transactional,"Txn of INR 20 at UPI-646820255091-MAYUR declined due to low credit limit on Kotak Credit Card x8328. To continue transacting, pay: https://kotak.bank.in/KBANKT/CCPYM",SMS,0,2026-04-12 12:39:58
12369,JD-KOTAKB-S,transactional,"Sent Rs.20.00 from Kotak Bank AC X2056 to q793246724@ybl on 12-04-26.UPI Ref 646830239814. Not you, https://kotak.com/KBANKT/Fraud",SMS,0,2026-04-12 12:39:50
12368,JD-KOTAKB-S,transactional,"Sent Rs.639.00 from Kotak Bank AC X2056 to lifeincorpofindiaupicce.paytm@hdfcbank on 12-04-26.UPI Ref 300611034089. Not you, https://kotak.com/KBANKT/Fraud",SMS,0,2026-04-12 10:47:40
12367,JD-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 1679",SMS,0,2026-04-12 09:42:58
12366,JZ-JioPay-S,transactional,"डेटा वापर अलर्ट!
आपण 11-Apr-26 22:45 ला दररोजच्या डेटापैकी 50%  वापर केला आहे!
Jio नंबर: 7820972280
50% डेटा कोटा: 2 GB
डेटा बचत टिप्ससाठी: http://tiny.jio.com/Savingmr
डेटा बॅलन्स आणि वापर ट्रॅक करण्यासाठी: http://tiny.jio.com/mobile",SMS,0,2026-04-11 22:45:51
12365,JZ-JioPay-S,transactional,"Data usage Alert!
50% of your daily data used as of 11-Apr-26 22:45
Jio Number: 7820972280
Daily Quota: 2 GB
For data saving tips: http://tiny.jio.com/Savingasm
Track your data balance and usage: http://tiny.jio.com/mobile",SMS,0,2026-04-11 22:45:43
12364,JD-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 7193",SMS,0,2026-04-11 22:24:43
12361,+918080397503,transactional,"Dear Customer, You have a missed call from +918080397503 The last missed call was at 06:25 PM on 11-Apr-2026 Thankyou, Team Jio.",SMS,0,2026-04-11 18:25:47
12360,JK-620016-P,promotional,Your family member with Jio number 7498157882 is missing out on UNLIMITED 5G DATA!! The  current plan does not provide truly unlimited 5G data. Simply recharge with a Rs. 51 add-on for them to  enjoy blazing-fast UNLIMITED 5G for rest of the  plan validity. HURRY! Recharge now - www.jio.com/r/Dji9MMCaE,SMS,0,2026-04-11 16:54:39
12359,JM-KOTAKB-S,transactional,"Sent Rs.500.00 from Kotak Bank AC X2056 to 7498157882@pthdfc on 11-04-26.UPI Ref 646720081476. Not you, https://kotak.com/KBANKT/Fraud",SMS,0,2026-04-11 13:02:48
12358,VA-SUBWAY-P,promotional,Subway Alert! New Signature Rice Bowls starting 199 - made with premium basmati rice. Get 100 OFF on 299. Code: xern86pfmc. Valid till 17 Apr. Visit Now! TnC,SMS,0,2026-04-11 11:36:02
12357,JD-KOTAKB-S,transactional,"Sent Rs.404.00 from Kotak Bank AC X2056 to blinkit.payu@hdfcbank on 11-04-26.UPI Ref 300541019695. Not you, https://kotak.com/KBANKT/Fraud",SMS,0,2026-04-11 08:26:00
12356,JD-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 8919",SMS,0,2026-04-10 22:23:39
12355,JX-620016-P,promotional,Your family member with Jio number 7498157882 is missing out on UNLIMITED 5G DATA!! The  current plan does not provide truly unlimited 5G data. Simply recharge with a Rs. 51 add-on for them to  enjoy blazing-fast UNLIMITED 5G for rest of the  plan validity. HURRY! Recharge now - www.jio.com/r/DiOzSVUxK,SMS,0,2026-04-10 17:08:10
12354,JD-McDnld-P,promotional,"Don't miss this!
Get Rs.100 OFF on Rs.249 + Free Delivery on McDelivery App!

Use GRAB100 now
https://mcdelivery.co.in/",SMS,0,2026-04-10 15:45:54
12352,JZ-JioPay-S,transactional,"डेटा वापर अलर्ट!
आपण 10-Apr-26 00:14 ला दररोजच्या डेटापैकी 50%  वापर केला आहे!
Jio नंबर: 7820972280
50% डेटा कोटा: 2 GB
डेटा बचत टिप्ससाठी: http://tiny.jio.com/Savingmr
डेटा बॅलन्स आणि वापर ट्रॅक करण्यासाठी: http://tiny.jio.com/mobile",SMS,0,2026-04-10 00:14:47
12351,JZ-JioPay-S,transactional,"Data usage Alert!
50% of your daily data used as of 10-Apr-26 00:14
Jio Number: 7820972280
Daily Quota: 2 GB
For data saving tips: http://tiny.jio.com/Savingasm
Track your data balance and usage: http://tiny.jio.com/mobile",SMS,0,2026-04-10 00:14:46
12350,JX-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 4989",SMS,0,2026-04-09 22:28:43
12349,JD-KOTAKB-S,transactional,"Sent Rs.20.00 from Kotak Bank AC X2056 to paytmqr6kchr8@ptys on 09-04-26.UPI Ref 602477222558. Not you, https://kotak.com/KBANKT/Fraud",SMS,0,2026-04-09 22:19:18
12348,JD-KOTAKB-S,transactional,Received Rs.19.58 in your Kotak Bank AC X2056 from 7498157882@ptaxis on 09-04-26.UPI Ref:609959899992.,SMS,0,2026-04-09 22:18:59
12347,JD-620016-P,promotional,Your family member with Jio number 7498157882 is missing out on UNLIMITED 5G DATA!! The  current plan does not provide truly unlimited 5G data. Simply recharge with a Rs. 51 add-on for them to  enjoy blazing-fast UNLIMITED 5G for rest of the  plan validity. HURRY! Recharge now - www.jio.com/r/DilDbZajV,SMS,0,2026-04-09 16:40:26
12346,JX-NEUTTN-P,promotional,"Dear Khushal,
Tanishq presents Hues-precious natural gemstones inspired by colours of an Indian summer. Add a vibrant touch to your everyday style with designs starting at Rs.30,000. Find exciting offers in-store. Book in advance to lock gold rates. Explore: https://m.tneu.in/NEUTTN/BZQjVgN",SMS,0,2026-04-09 14:37:55
12345,JK-KOTAKB-S,transactional,"Dear Customer, Thank you for using the 811 Mobile App. Do take a few moments to share your experience. Click https://cka.nu/KOTAKB/qXCFWVH8 . Kotak Bank.",SMS,0,2026-04-09 14:36:01
12343,JM-KOTAKB-P,promotional,"Dear Maya, Kotak Personal Loan, starting at 9.97% p.a., helps you upgrade your home & lifestyle. Tap https://1.kotak.bank.in/KOTAKB/W9Vn7U T&C",SMS,0,2026-04-09 11:54:51
12342,VA-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 1706",SMS,0,2026-04-08 22:46:31
12341,JZ-DOTMAH-G,transactional,"While receiving an international call, if an Indian number or no number is displayed on your phone, please inform at DoT Sanchar Saathi portal https://sancharsaathi.gov.in or on tollfree number 1800110420/1963",SMS,0,2026-04-08 17:16:39
12340,BT-NEUTTN-P,promotional,"This Akshaya Tritiya, get up to 101% off* on making charges of Mia diamond jewellery from 3-20 Apr. Shop now! *T&C https://m.tneu.in/NEUTTN/3D3qDrE",SMS,0,2026-04-08 16:50:28
12339,JD-620016-P,promotional,Your family member with Jio number 7498157882 is missing out on UNLIMITED 5G DATA!! The  current plan does not provide truly unlimited 5G data. Simply recharge with a Rs. 51 add-on for them to  enjoy blazing-fast UNLIMITED 5G for rest of the  plan validity. HURRY! Recharge now - www.jio.com/r/DhSyJVUfd,SMS,0,2026-04-08 16:42:43
12338,JM-HDBFSL-P,promotional,"HDB Financial Services is hiring collections Officers in mumbai location. Please do come (& refer your friends) for interviews on 09th april 2026 at HDBFS, 3rd floor aurum building majesco mahape ghansoli. For more details, call on below No. 7066549171 :- HR Team, HDB FINANCIAL SERVICES LTD.",SMS,0,2026-04-08 14:50:55
12337,JM-KOTAKD-S,transactional,"Hi MAYA, Electricity bill of 13-Apr-2026 for Rs. 2,790 is due in 5 days. Tap to pay: https://kotk.in/KOTAKD/ETjfk0 - Kotak811 T&C",SMS,0,2026-04-08 10:44:56
12336,JD-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 3631",SMS,0,2026-04-07 22:01:52
12334,JX-620016-P,promotional,Your family member with Jio number 7498157882 is missing out on UNLIMITED 5G DATA!! The  current plan does not provide truly unlimited 5G data. Simply recharge with a Rs. 51 add-on for them to  enjoy blazing-fast UNLIMITED 5G for rest of the  plan validity. HURRY! Recharge now - www.jio.com/r/Dhm7r3Xcz,SMS,0,2026-04-07 16:48:15
12335,JD-axioFS-S,transactional,"Alert!! Non-payment of Pay Later dues will negatively impact your CIBIL score. Pay dues of Rs.2,496 here https://u.axio.ac/axo/lpxgr47Dz1b8N9v -axio",SMS,0,2026-04-07 14:10:15
12332,JD-KOTAKB-P,promotional,"Hello 811 Customer, Book a new FD & link it to your Kotak811 Credit Card to boost your credit limit.  https://1.kotak.bank.in/KOTAKB/W66MIG  *T&C apply",SMS,0,2026-04-07 12:24:10
12331,JK-620016-P,promotional,Your family member with Jio number 7498157882 is missing out on UNLIMITED 5G DATA!! The  current plan does not provide truly unlimited 5G data. Simply recharge with a Rs. 51 add-on for them to  enjoy blazing-fast UNLIMITED 5G for rest of the  plan validity. HURRY! Recharge now - www.jio.com/r/DgUeqohNJ,SMS,0,2026-04-06 17:37:26
12329,+918433585052,transactional,"Dear Customer, +918433585052 is now available to take calls.",SMS,0,2026-04-06 16:22:43
12330,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye!
Abhi recharge karein Rs348 se aur payein JioHotstar Mobile Subscription aur saath hi uplabdh hai, UL call, Unlimited 4G + 5G data sabhi handset par aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-04-06 14:27:31
12328,JM-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 2921",SMS,0,2026-04-05 22:34:06
12327,VA-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 3499",SMS,0,2026-04-05 20:37:55
12325,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye!
Abhi recharge karein Rs348 se aur payein JioHotstar Mobile Subscription aur saath hi uplabdh hai, UL call, Unlimited 4G + 5G data sabhi handset par aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-04-05 15:35:52
12324,VM-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 9019",SMS,0,2026-04-04 19:33:02
12323,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye!
Abhi recharge karein Rs348 se aur payein JioHotstar Mobile Subscription aur saath hi uplabdh hai, UL call, Unlimited 4G + 5G data sabhi handset par aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-04-04 16:37:40
12322,JZ-TRAIND-G,transactional,"स्पॅमरच्या विरोधात कारवाईसाठी स्पॅमचा अहवाल द्या. मात्र, फोनच्या कॉलिंग ॲपवर स्पॅमर ब्लॉक केल्याने त्याच्यावर प्रत्यक्ष कारवाई होत नाही. TRAI DND App, सेवा प्रदाता ॲप किंवा 1909 वर कॉल करून स्पॅमचा अहवाल द्या. TRAI DND App वर अहवाल देणे सोपे आणि जलद आहे, आजच इंस्टॉल करा.",SMS,0,2026-04-04 14:10:43
12321,VA-ZEPTON-T,transactional,"Dear Customer, Your payment of Rs. 2.00 using Zepto Cash is successful. Updated Zepto Cash balance is Rs.0.00. For help please reach out to - support@zeptonow.com",SMS,0,2026-04-04 10:31:07
12319,JZ-JioPay-S,transactional,"डेटा वापर अलर्ट!
आपण 03-Apr-26 21:29 ला दररोजच्या डेटापैकी 50%  वापर केला आहे!
Jio नंबर: 7820972280
50% डेटा कोटा: 2 GB
डेटा बचत टिप्ससाठी: http://tiny.jio.com/Savingmr
डेटा बॅलन्स आणि वापर ट्रॅक करण्यासाठी: http://tiny.jio.com/mobile",SMS,0,2026-04-03 21:29:29
12318,JZ-JioPay-S,transactional,"Data usage Alert!
50% of your daily data used as of 03-Apr-26 21:29
Jio Number: 7820972280
Daily Quota: 2 GB
For data saving tips: http://tiny.jio.com/Savingasm
Track your data balance and usage: http://tiny.jio.com/mobile",SMS,0,2026-04-03 21:29:28
12317,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye!
Abhi recharge karein Rs348 se aur payein JioHotstar Mobile Subscription aur saath hi uplabdh hai, UL call, Unlimited 4G + 5G data sabhi handset par aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-04-03 14:18:13
12316,AD-axioFS-S,transactional,"Dear Customer, your EMI payment is 330 days overdue (as of 2026-03-31). As per RBI regulations, this delay will be reported to the Credit Bureau.
-axio",SMS,0,2026-04-03 14:06:05
12315,JM-KOTAKB-P,promotional,"Hi 811 Customer, Congratulations! Your Rs.250* Gift voucher ryCbeVqM is waiting to be claimed. Avail now https://1.kotak.bank.in/KOTAKB/W234nM T&C",SMS,0,2026-04-03 13:54:30
12312,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye!
Abhi recharge karein Rs348 se aur payein JioHotstar Mobile Subscription aur saath hi uplabdh hai, UL call, Unlimited 4G + 5G data sabhi handset par aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-04-02 14:31:03
12313,JZ-REGINF-G,transactional,"Important information - TRAI does not provide any NOC for installing mobile towers. If a fraudster brings a fake letter to you, inform the concerned service provider and the local police.",SMS,0,2026-04-02 13:43:14
12310,JD-KOTAKB-P,promotional,"Dear Maya, Kotak Personal Loan, starting at 9.97% p.a., helps you upgrade your home & lifestyle. Tap https://1.kotak.bank.in/KOTAKB/W1e8D2 T&C",SMS,0,2026-04-02 12:08:16
12309,JD-KOTAKB-P,promotional,"Hello 811 Customer, Book a new FD & link it to your Kotak811 Credit Card to boost your credit limit.  https://1.kotak.bank.in/KOTAKB/W1NYhU  *T&C apply",SMS,0,2026-04-02 11:22:35
12307,JK-KOTAKB-S,transactional,"Dear Customer, Help us make your Credit Card Bill Payment journey better. Do share your feedback at https://cka.nu/KOTAKB/wAPA5lbw Stay safe, Kotak Bank..",SMS,0,2026-04-01 19:13:08
12305,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye!
Abhi recharge karein Rs348 se aur payein JioHotstar Mobile Subscription aur saath hi uplabdh hai, UL call, Unlimited 4G + 5G data sabhi handset par aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-04-01 16:01:51
12303,JD-ZEPTON-T,transactional,"Dear Customer, Your payment of Rs. 13.00 using Zepto Cash is successful. Updated Zepto Cash balance is Rs.0.00. For help please reach out to - support@zeptonow.com",SMS,0,2026-04-01 10:56:56
12300,JZ-JioPay-S,transactional,"डेटा वापर अलर्ट!
आपण 31-Mar-26 19:53 ला दररोजच्या डेटापैकी 50%  वापर केला आहे!
Jio नंबर: 7820972280
50% डेटा कोटा: 2 GB
डेटा बचत टिप्ससाठी: http://tiny.jio.com/Savingmr
डेटा बॅलन्स आणि वापर ट्रॅक करण्यासाठी: http://tiny.jio.com/mobile",SMS,0,2026-03-31 19:53:40
12301,JZ-JioPay-S,transactional,"Data usage Alert!
50% of your daily data used as of 31-Mar-26 19:53
Jio Number: 7820972280
Daily Quota: 2 GB
For data saving tips: http://tiny.jio.com/Savingasm
Track your data balance and usage: http://tiny.jio.com/mobile",SMS,0,2026-03-31 19:53:18
12297,JM-620016-P,promotional,Your family member with Jio number 9284577299 is missing out on UNLIMITED 5G DATA!! The  current plan does not provide truly unlimited 5G data. Simply recharge with a Rs. 51 add-on for them to  enjoy blazing-fast UNLIMITED 5G for rest of the  plan validity. HURRY! Recharge now - www.jio.com/r/DeklE2M1r,SMS,0,2026-03-31 16:57:39
12296,JD-KOTAKB-S,transactional,"Sent Rs.20.00 from Kotak Bank AC X2056 to paytmqr6hbx7w@ptys on 31-03-26.UPI Ref 645600100419. Not you, https://kotak.com/KBANKT/Fraud",SMS,0,2026-03-31 14:10:40
12295,JK-KOTAKB-S,transactional,Received Rs.20.00 in your Kotak Bank AC X2056 from 7498157882@ptaxis on 31-03-26.UPI Ref:609017193829.,SMS,0,2026-03-31 14:10:26
12294,JD-KOTAKB-S,transactional,INR 20.57 spent on Kotak Credit Card x8328 on 31-Mar-2026 at UPI-645628090676-CRED. Avl limit INR 54.59 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-31 14:08:16
12292,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye!
Abhi recharge karein Rs348 se aur payein JioHotstar Mobile Subscription aur saath hi uplabdh hai, UL call, Unlimited 4G + 5G data sabhi handset par aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-31 13:50:56
12290,JD-KOTAKB-S,transactional,INR 60 spent on Kotak Credit Card x8328 on 31-Mar-2026 at UPI-645616060543-VAIBH. Avl limit INR 61.16 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-31 09:40:01
12288,VA-ZEPTON-T,transactional,"Dear Customer, Your payment of Rs. 190.00 using Zepto Cash is successful. Updated Zepto Cash balance is Rs.13.00. For help please reach out to - support@zeptonow.com",SMS,0,2026-03-31 02:53:33
12287,BG-ZEPTON-S,transactional,"Dear Customer, Rs.203.00 has been refunded to your Zepto Cash. The updated balance is Rs.203.00 For help contact support: support@zeptonow.com",SMS,0,2026-03-31 02:20:14
12289,AX-ZEPTON-T,transactional,"Dear user, refund of Rs 203.0 for your Zepto order RKJPVMUNB46770 has been initiated. It should reflect in your account within 5-7 business days!",SMS,0,2026-03-31 01:38:18
12285,JD-KOTAKB-S,transactional,INR 15 spent on Kotak Credit Card x8328 on 30-Mar-2026 at UPI-645525955058-JAMIL. Avl limit INR 121.16 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-30 17:32:51
12284,JZ-JioPay-S,transactional,"Data usage Alert!
50% of your daily data used as of 30-Mar-26 14:50 Hrs
Jio Number: 7820972280
Daily Quota: 2 GB
For data saving tips: http://tiny.jio.com/Savingtips
Track your data balance and usage: http://tiny.jio.com/mobile",SMS,0,2026-03-30 14:50:18
12281,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-30 14:46:43
12282,JD-KOTAKB-S,transactional,"Sent Rs.20.00 from Kotak Bank AC X2056 to paytmqr6hbx7w@ptys on 30-03-26.UPI Ref 645507910402. Not you, https://kotak.com/KBANKT/Fraud",SMS,0,2026-03-30 14:04:16
12280,VM-SUBWAY-P,promotional,Hurry! Last 2 days left to redeem ur offer 30% OFF on 299 at Subway. Code: xehr8vdmgd Valid till: 31 Mar . Visit nearest store Today. TnC Ignore if redeemed.,SMS,0,2026-03-30 12:47:17
12279,JD-KOTAKB-S,transactional,INR 40 spent on Kotak Credit Card x8328 on 30-Mar-2026 at UPI-645531876346-VAIBH. Avl limit INR 74.16 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-30 09:41:48
12278,JM-JIOMRT-S,transactional,You have a new message from JioMart. For details visit https://jm101.com/Jiomart/?JM=20&code=9166889495&tag=sms,SMS,0,2026-03-29 19:54:14
12277,VM-McDnld-P,promotional,"Cheer your team with your favourite McD meal.
Get FREE Burger & FREE delivery on Rs.199+.

Use SUPER4 on McDelivery
https://mcdelivery.co.in",SMS,0,2026-03-29 19:46:27
12276,JK-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 4365",SMS,0,2026-03-29 19:28:55
12275,JD-KOTAKB-S,transactional,"Sent Rs.50.00 from Kotak Bank AC X2056 to 9657665689@axl on 29-03-26.UPI Ref 645425788989. Not you, https://kotak.com/KBANKT/Fraud",SMS,0,2026-03-29 18:13:05
12272,VM-KOTAKB-P,promotional,"Hello 811 Customer, 
Don't put pressure on your wallet. Turn your spends into easy EMIs with Kotak811 Credit Card. Tap here. https://1.kotak.bank.in/KOTAKB/WxFUFJ  T&C",SMS,0,2026-03-29 15:22:18
12271,JK-KOTAKB-S,transactional,INR 80 spent on Kotak Credit Card x8328 on 29-Mar-2026 at UPI-645411765062-ASHIF. Avl limit INR 78.16 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-29 15:13:12
12270,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-29 15:11:20
12268,JD-KOTAKB-S,transactional,"Sent Rs.500.00 from Kotak Bank AC X2056 to gpay-12194920045@okbizaxis on 29-03-26.UPI Ref 645409731471. Not you, https://kotak.com/KBANKT/Fraud",SMS,0,2026-03-29 12:29:02
12265,AX-CANBNK-S,transactional,An amount of INR 299.61 has been DEBITED to your account XXXX3100 on 29/03/2026 towards services charges. Total Avail.bal INR -299.61. - Canara Bank,SMS,0,2026-03-29 10:03:00
12263,VM-CANBNK-S,transactional,An amount of INR 299.61 kept on hold has been removed in your account no XXXX3100. Total Avail Bal INR -599.22 - Canara Bank.,SMS,0,2026-03-29 06:06:32
12262,JK-KOTAKB-S,transactional,INR 114 spent on Kotak Credit Card x8328 on 29-Mar-2026 at UPI-645407674942-ZEPTO. Avl limit INR 238.16 Fraud? https://kotak.bank.in/KBANKT/CCTXN,SMS,0,2026-03-29 02:09:43
12261,JK-KOTAKB-S,transactional,Payment of INR 19 is credited to your Kotak Bank Credit Card x8328 on 29-MAR-2026. Available Credit limit is INR 352.16.,SMS,0,2026-03-29 02:09:43
12260,JD-KOTAKB-S,transactional,"Sent Rs.30.00 from Kotak Bank AC X2056 to paytmqrcdxlx49sxk@paytm on 29-03-26.UPI Ref 645401683196. Not you, https://kotak.com/KBANKT/Fraud",SMS,0,2026-03-29 02:09:43
12259,JD-KOTAKB-S,transactional,"Dear Customer, we got a request for
registering your Kotak Credit Card on UPI app. If it is not done by you,
kindly call at 18602662666. Do not share
your Credit Card details/OTP/Expiry date to avoid any financial loss",SMS,0,2026-03-28 23:54:34
12257,JD-KOTAKB-S,transactional,"Dear Customer, Biometric authentication is enabled on the CRED App linked to your Kotak Bank A/c X356115XXXXXXXX28 . If not done by you, call us on 18602662666. T&C",SMS,0,2026-03-28 23:54:04
12256,JD-KOTAKB-S,transactional,"Dear Customer, we got a request for
registering your Kotak Credit Card on UPI app. If it is not done by you,
kindly call at 18602662666. Do not share
your Credit Card details/OTP/Expiry date to avoid any financial loss",SMS,0,2026-03-28 23:53:35
12252,CP-CREDIN-S,transactional,"Simply Nam Beauty has requested money from you on CRED.

On approving the request, Rs.359 will be debited from your account.

Click here to approve: https://link.cred.club/link/PBTXTxSI",SMS,0,2026-03-28 23:41:13
12249,JM-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 9540",SMS,0,2026-03-28 22:06:01
12244,VM-CANBNK-S,transactional,"Dear Customer, your ECS Debit for Rs.514 fvg LICOFINDIA rejected on account of Insufficient Balance. Rtn charges of Rs. 500 and applicable GST will be debited from a/c-Canara Bank.",SMS,0,2026-03-28 19:37:53
12242,VM-CANBNK-S,transactional,"Your a/c XXXX3100 CREDITED with INR 1,500.00 on 28/03/2026. Avail.bal INR 1,198.39. - Canara Bank",SMS,0,2026-03-28 17:11:29
12241,JM-KFCIND-P,promotional,"KFC lover, missed KFC? An all-new Crispy Shawarma Wrap with chicken, veggies and Lebanese sauce at Rs.169 is waiting! Hurry! bit.ly/kfcind-shpl28 TnC",SMS,0,2026-03-28 15:55:50
12240,VD-axioFS-S,transactional,"Alert!! Non-payment of Pay Later dues will negatively impact your CIBIL score. Pay dues of Rs.2,371 here https://u.axio.ac/axo/mHdxfCrARWHorVM -axio",SMS,0,2026-03-28 15:43:48
12237,VA-BFLFIN-P,promotional,"Congratulations!
Your Bajaj Finserv Insta EMI Card offer has been revised, check now https://m.bflcomm.in/BAJAJF/329hYZ & shop on Easy EMI.",SMS,0,2026-03-28 14:08:10
12236,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-28 13:59:40
12235,VM-KOTAKB-P,promotional,"Dear Maya, meet your goals with Kotak Personal Loan of up to Rs.1 Crore. Fast process & lower rates*. Tap now: https://1.kotak.bank.in/KOTAKB/Wv9Hma T&C",SMS,0,2026-03-28 11:53:31
12233,VK-ZEPTON-T,transactional,"Dear Customer, Your payment of Rs. 53.00 using Zepto Cash is successful. Updated Zepto Cash balance is Rs.0.00. For help please reach out to - support@zeptonow.com",SMS,0,2026-03-27 22:42:29
12232,VM-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 7372",SMS,0,2026-03-27 21:25:00
12231,VA-BFLFIN-P,promotional,"Congratulations!
Your Bajaj Finserv Insta EMI Card offer has been revised, check now https://m.bflcomm.in/BAJAJF/TJXdyi & shop on Easy EMI.",SMS,0,2026-03-27 19:13:33
12228,VA-SUBWAY-P,promotional,You last visited Subway on 14 Jan . Time to visit again: Get 30% OFF on 299. Code: xehr8vdmgd. Valid till 2 Apr. Hurry! Visit nearest store now. TnC,SMS,0,2026-03-27 17:29:34
12227,CP-ZEPTON-S,transactional,"Dear Customer, Rs.53.00 has been refunded to your Zepto Cash. The updated balance is Rs.53.00 For help contact support: support@zeptonow.com",SMS,0,2026-03-27 16:29:22
12226,AD-ZEPTON-T,transactional,"Dear user, refund of Rs 53.0 for your Zepto order MOORGVNTK90669 has been initiated. It should reflect in your account within 5-7 business days!",SMS,0,2026-03-27 16:29:21
12225,VM-ZEPTON-T,transactional,"Dear Customer, Your payment of Rs. 6.00 using Zepto Cash is successful. Updated Zepto Cash balance is Rs.0.00. For help please reach out to - support@zeptonow.com",SMS,0,2026-03-27 15:56:38
12222,VM-JIOHTR-S,transactional,"Hi, your JioHotstar verification code is 8753",SMS,0,2026-03-27 15:10:18
12230,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-27 15:01:30
12229,JK-KOTAKB-S,transactional,Mar-26 statement for Credit Card X8328 Total Due: INR 22312.61 Min Due: INR 266.77 Due date: 12-Apr-26. Pay at https://gs.im/KOTAKB/e/WuwZfI - Kotak Bank,SMS,0,2026-03-27 13:36:21
12221,JK-620016-P,promotional,Your family member with Jio number 9284577299 is missing out on UNLIMITED 5G DATA!! The  current plan does not provide truly unlimited 5G data. Simply recharge with a Rs. 51 add-on for them to  enjoy blazing-fast UNLIMITED 5G for rest of the  plan validity. HURRY! Recharge now - www.jio.com/r/DceZLtANx,SMS,0,2026-03-26 19:08:45
12217,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-26 14:59:24
12220,VA-KOTAKB-P,promotional,"Dear Maya, meet your goals with Kotak Personal Loan of up to Rs.1 Crore. Fast process & lower rates*. Tap now: https://1.kotak.bank.in/KOTAKB/WtWKKg T&C",SMS,0,2026-03-26 14:07:50
12216,AD-ZEPTON-T,transactional,"Dear Customer, Your payment of Rs. 14.00 using Zepto Cash is successful. Updated Zepto Cash balance is Rs.0.00. For help please reach out to - support@zeptonow.com",SMS,0,2026-03-26 09:26:56
